沉甸甸,3,90,['2021-02-15'],大型欢乐喜剧人小品一则，胜在感情真挚。张小斐可以的。我和我妈全程无表情看完，无情母女。
_unvillage,5,129,['2021-02-15'],李焕英看晓玲的每一个眼神都太好哭了
|,5,131,['2021-02-14'],我来你高兴么？我高兴啊！
燕双鹰,1,151,['2021-02-13'],煽你🐎的情
方枪枪,4,78,['2021-02-12'],春节档第一部，十分惊喜。喜剧桥段拿捏精准到位，不是为了搞笑而搞笑，而是水到渠成、自然而然，整体风格搞笑幽默诙谐有趣，逗乐不停。当然，喜剧只是外表包装，内核依然是个温情走心的母女情深故事，笑点与泪水齐飞。在很多我们不曾留意的角落，都隐藏着母亲无穷尽的呵护和关爱。尤其最后的反转更让人动容。
虾仁,4,104,['2021-02-13'],“我把我的心掏出来给你们看”——贾玲。
馝落黄泉,3,98,['2021-02-13'],真以为最后二十分钟会很感人，结果强行煽情，前面也就沈腾的场面比较好笑吧。好像没啥主线，结局反转算不算的上高级不知道，但贾玲演技不如张小斐倒是真的
Katsura,4,94,['2021-02-16'],故事其实只能算是合格，“姑且算个电影”的程度（当然春节档还有不算电影的），但是视角太难得了，社会发展到现在，我们是应该有一部以母亲或者说以女性为主的现象级电影了，何况，它还那么真诚。结尾确实好哭，很狡猾了，这么写没什么人能不哭吧，就像对大部分人来说，你妈确实是真的爱你。
SSnn,1,118,['2021-02-13'],mv级别的电影
TommyChiang,2,102,['2021-02-13'],贾玲边跑边哭的戏太尴尬了
Near,5,130,['2021-02-14'],贾玲是有天赋的，角色选的也很绝，包括年轻和中年李欢迎，还有爸爸。最令人感动的是表演的那一场戏，从来没有一部电影是两位女性在这么浪漫的镜头里，互相心里只有对方，灿烂笑容和眼中的点点星光，她们只和对方共享。
郫县豆瓣小王子,1,121,['2021-02-12'],嗯，观众们对喜剧的包容度挺高的，小品版就没看出个所以然。
巴鸡！,4,2,['2021-02-16'],笑也笑了 哭也哭了 里面还是有很多共鸣 比如 妈妈瞒着女儿偷偷退了车票 走路回去（应该是我妈会做的事）女儿考上了艺校 母女一起欢喜（想起了当年 我收到美院录取通知书时 在家里四处蹦跳）不过 个人反而觉得后半部那个“反转”反而没啥必要 全片不时回响的儿童歌谣总让我想到《被嫌弃的松子的一生》…最感动我的是母女一起吃饭时 贾玲说“你应该嫁给更好的人 你的女儿会被送去读UCLA …”而妈妈却说 “我的女儿不需要这样 她健康快乐就好。” 这也是我妈妈经常对我说的话 她总是说“只要你健康 快乐就好”我觉得这是母亲对子女最好的寄语 而不是希望你成为XXX 
Dr.Ray,2,87,['2021-02-12'],5分。低配版《夏洛特烦恼》，二者相比，贾玲几乎没有拿‘回到过去’这件事做文章的野心，更多的只是想写好这封弥补曾经遗憾的给妈妈的情书。它很走心，比去年的《囧妈》更适合讲母亲与下一代关系的这个议题，结尾也努力营造了上佳的催泪效果，但从电影这个维度来说，只靠最后那一重（立意很好但实际上与情节可以贴合得更好）的小反转，还是远远不够的。多1分给沈腾这回还算配得上男演员一番的戏份。
黄青蕉,4,72,['2021-02-14'],哭瞎了，啊，女孩子真好啊，又甜又暖
奶香猪仔宋民国,5,122,['2021-02-15'],本来看了一大半都只想打四星来着，但是谁能不被最后半小时的母女打动呢😭愿所有妈妈都健康平安，愿越来越多女导演和女演员能够打破现在所谓三四十岁的女性只能演母辈这一行业怪状，她们都值得更好的。
江湖骗子,2,101,['2021-02-13'],你左手喜茶右手爆米花，坐在万达厅里哭你妈，你哭你妈个B呀？我要是你妈活着也让你气死了！
饱肚师叔,5,114,['2021-02-16'],最后二十分钟神来之笔，我和贾玲一起边笑边哭。
阿尔的太阳,5,142,['2021-02-14'],多久没在屏幕上看到没有大浓妆的脸了
爆裂无声,3,86,['2021-02-12'],演员演的是挺好笑的 但实在不想再看到这种一味鼓吹母爱伟大的主题了 孩子真就没爹了？
fushia,4,62,['2021-02-13'],不太是电影的视听语言，像是抻长了的好几个小品，但沈腾贡献了很好笑的表演，以及妈妈对女儿的爱永远比女儿对妈妈的爱更多这个题眼还是很动人的，是强烈的抱憾的女儿视角。在穿越回去的那场母女对谈中，双方都心知肚明，但都打着哑谜。女儿希望母亲幸福，即便这样的幸福图景中没有自己。母亲希望女儿健康，即便时光倒流也从未对当时的选择感到后悔，从未想过没有这个女儿的人生何以可能。希望这样题材的电影越来越多。母女之间的共情和联结，是一个眼神，些许沉默，无数眼泪和一声叹息。
𝕭𝖗𝖔𝖜𝖓𝖎𝖓𝖌,4,84,['2021-02-16'],了解了贾玲的过去效果更佳。泪点在于妈妈其实明知道这一切但是依然不改初心，依然以甘之如饴的态度迎向命运、从始至终都在陪伴和配合女儿。希望以后能有更多优秀女导演的作品，也希望男导演能明白搞笑并不总是和油腻与恶俗梗有关。
影子的影子,2,91,['2021-02-12'],宛如某晚小品，前面不管咋地最后反正都必须给你一个煽情。感觉前面拍那么多有的没的都是为了那个煽情结尾，可是你起码也把前面故事编圆了好吧？真要图个感动就拍最后十分钟足够了
#兔仔#,3,82,['2021-02-14'],我懂贾玲心里的遗憾 但贺岁档最佳还算不上
小宗,5,144,['2021-02-15'],没有刻意的笑点，没有刻意的煽情，淳朴自然。最后的反转锦上添花！我哭的一塌糊涂😭😭😭😭 好喜欢贾玲张小斐！我宝！
爬山虎和青苔,5,117,['2021-02-12'],座中泣下谁最多，江州司马青衫湿
永似零,3,91,['2021-02-15'],内容还是比较空洞的，最后以妈妈的视角叙事时也很遗憾不够深刻。能感受到贾玲对她妈妈真挚的爱，但作为一部电影其实不算合格，三星鼓励。
已注销,1,147,['2021-02-12'],注水严重，5分钟的小品拖沓到俩小时。感觉就是一大堆喜剧明星的拼盘电影，夏洛特烦恼+中国女排的升级版。最后强行煽情，不知所云。
猪滴,5,147,['2021-02-12'],"大家有多喜欢贾玲，就有多喜欢这电影。
今天大年初一带我妈一起看的，不出所料很多人笑着笑着就哭了，我是看到最后一秒的敞篷儿车泪崩的。我妈说这片子老少皆宜呀，勾起了她很多年轻时的回忆。谢谢贾玲，让我妈好开心！"
苦艾,4,73,['2021-02-17'],如果没有最后二十分钟，这部电影也就是一般只能打五分的程度。贾晓玲吃着包子忽然意识到什么开始哭，然后前几十分钟铺垫的情感一泻千里，哭得我撕心裂肺。结构能让内容翻倍地表现出来。另外，女性视角的女性真的太美好了，不只是张小斐，中年妈妈和阿姨也很可爱
pASslosS,5,84,['2021-02-12'],事实证明，贾玲绝对能把自己的喜剧风格注入电影，但这些都不分析了。单从情感上来说，太像我的童年回忆，比如站在屋外像老妈同事一样直呼她的大名，变声加上叛逆期，每次叫“妈”都故作生硬表现出很厌恶她的样子，心里却好爱我的妈妈。中国式亲情里，太爱一个人绝对会觉得欠她很多，贾玲对母亲的爱，包括她妈妈对她的爱，都是那么中国式的“无私”，平时虽然喜欢剖析这里面的扭曲，但我终究从这里面长大，能懂得这种爱意味着什么。直到现在，我妈手机里仍存着我所有手机号码，大学时的号码备注是“宝”，毕业之后是“阿宝”，现在是“阿宝宝”，对她来说是一种下意识称呼，但贾玲把这些细节抓得让我说不出话来，这部其实很像一个意外，我几乎沉浸在贾玲失去至亲的痛苦里，而不是感动，就像片中说着希望女儿要健康幸福，但我们都会哭着说“我不行的”。
我在东北玩泥巴,5,159,['2021-02-12'],"是我近几年看到过的最好的喜剧电影之一，看到导演是贾玲的时候震撼了一下，前面的笑点很密集，有很多谐音梗。后面更是直击我内心，没有近年喜剧电影结尾必备的尴尬强行煽情，但是后半段的时候真的很好哭，眼泪完全停不下来。后面的反转很自然，一点都不僵硬！从姐妹情一下子就升华了，有空一定会二刷的。
“天要下雨娘要嫁人”这句话挺讨厌的，但是在这里面配上那个BGM真的很催人泪下。
"
灯灯,5,130,['2021-02-15'],喜欢最后的反转  李焕英看着从天而落的贾玲奔跑过去  宝儿！这是一场他们共同缔造的梦  贾玲想要改变李焕英的命运 李焕英是在温柔地和贾玲告别
それでも,5,115,['2021-02-17'],完虐隔壁姓唐的好么？
sTill-Life,2,79,['2021-02-13'],既没让我笑也没让我哭，每个“爆笑”段落都尬出天际，最后又来一个大型煽情。片尾曲第二首是啥玩意？第一次遇到这么赶客的片尾曲。还有那段女儿撮合妈妈相亲的戏，跟这个年代催婚的母亲们有啥区别，约等于把“时代倒退”几个字打在了大银幕上。唯一让我共情的点在于即使是有李焕英这么好的妈妈，做女儿的也一直一直在努力想让妈妈高兴。这说明大多数母亲都让孩子感到亏欠，而孩子却在无条件地爱她们——宁愿不出生，也希望妈妈能过得更幸福。
夏天,2,86,['2021-02-12'],要是我就选择沈光林了
ODTSHCL,3,66,['2021-02-13'],希望大家少生孩子
精神分裂症患者,1,86,['2021-02-12'],完全没有看下去的欲望  强行煽情最可耻
乌鸦火堂,4,67,['2021-02-12'],有着穿越喜剧的传统路数，简单直接，前面90分钟的笑料堆叠，没想最后20分钟出乎意料的反转，升华了情感，强化了电影感。贾玲心路的自我投射，却有着天下儿女对亲情的共性诉求，一场爆笑动人的造梦之旅，无奈的是，她只能在电影的虚构时空里，去回报自己的母亲。贾玲用自己的痛告诉观众，每位妈妈都曾是一位少女，她们都拥有姓名，也有缤纷的梦想，然而生下孩子之后，她们的梦想都变成了“希望孩子健康快乐”，所以珍惜眼前的时光，不要“子欲养而亲不待”。80年代复古厂区风好评，贾晓玲的老爸大彩蛋，沈腾依旧最搞笑，小船那段笑喷了。
每天都有巧克力,3,80,['2021-02-15'],全程没get到点，明白想要表达的东西但是感觉有点故意，没有很自然，看之前先看了网评都是好评，我觉得不至于。贾玲哭戏看得人一点也不想哭没有一点感动的感觉，喝酒的那场说下辈子做你女儿那段看得尴尬，三星只是觉得搞笑的部分还行，整部剧的高光时刻只是张小斐的那场哭戏，整部剧只get到了张小斐。
zhyllllic,4,71,['2021-02-14'],不完美，但无比真诚，四星半。
💙❤️💜,5,140,['2021-02-12'],太好看了😭😭😭，最后不刻意描写死亡，就在旁边静静显示心电图的机器，中间努力摆脱黑色世界就像是和时间赛跑，呜呜呜呜呜呜呜太感动了
Wxyyyyy,3,66,['2021-02-16'],贾玲最后干吼的那一段太尬 ，有时候悲伤真的不是靠哭来让别人有共鸣
枫轩,5,117,['2021-02-15'],"高级，从影视的任何一个角度评价都很高级，镜头运用高级，从黑白润色到色彩渐褪将年代和人物的代入感应用的非常自然。两处伏笔应用很高级，前后反转突如其来的切中每个为儿女的“我”心中担心会来不及的愿望。结尾也很舒服，拉回现实的结局引发思考。演技也很棒很多时候让人感觉贾玲面向的并不是小斐而是她内心的遗憾。年代应用也很贴切，文艺汇演拉出了那时的社会情境有些黑色幽默。节奏很棒，两小时度过的非常充实，很多场景在上一秒泪水打转下一秒欢笑度过。
很难不夸的一部电影作品，有着儿女的心愿，更有为母的满足，最后引用一句台词觉得很意义。
雨下的大就分不清哪是雨水，哪是泪水。"
炼金巫师,2,104,['2021-02-15'],这片子好时机，能这么高分，只能说明人民群众的情感匮乏到什么程度了
玉木大河,3,71,['2021-02-13'],如果不是亲情打动人，不是最后一个梗，那这个电影真的没啥亮点。好笑吗？梗都像小品，强笑能笑得出来。算是导演自己给自己的一场心理救赎和安慰吧。
雨过终究天晴,5,115,['2021-02-16'],打从记事起，妈妈就是个中年妇女的样子。我妈妈也一样。她也有她的青春啊，只是她为了我们不再顾忌她自己。
梁小凉,5,120,['2021-02-14'],"金靖那句话是对的，“没有一个人能完整地从电影院里走出来！！！”我已经很多年没有看哭了，我特喵刚在电影院里差点哭出驴叫！！！特别是那句，“我宝！”直接泪崩当场！！安利，疯狂安利后劲有点大，特别是对于过年没有回家，然后跟老妈关系很好的小伙伴们，真的是太好哭了！！！"
布拉德家小皮特,1,99,['2021-02-13'],30/100 俗套至极的剧作本就奠定了不佳的观感，而后大篇幅的自我感动更叫人尴尬得无地自容。也许贾玲真的把电影当作了小品，如乱炖的类型语气割裂了所有闪光点，却依然妄图用“真实事件”来掩盖除了俗套的情感升华什么也不会的事实，并且前者早已在矫揉的煽情桥段里被消弭得一干二净。在影院看纯粹浪费票钱。
Howard,3,65,['2021-02-16'],7分，比起夏洛特烦恼还是差点意思。对于我这种笑泪点都很高的全程无表情，喜剧部分甚至不及格。
古戈,5,74,['2021-02-15'],贾玲是动了真感情了，感人毫不费力，蕴含了80后对自己50后父母辈的歉意，感激以及遗憾，还有对80年代的怀念。笑点，泪点转化节奏很好。表演和情节上，也许感情更克制一些会更好，但是谁又能苛求在自己母亲面前克制住感情呢？非常出色的喜剧影片。
悬壶济世按老师,5,82,['2021-02-16'],贾玲用实际行动证明。把心掏出来的真诚是有回报的。笑点不尬接地气，后半段哭的崩溃。
Ir,5,119,['2021-02-15'],贾玲牛逼，陈思诚去死
阿德,4,52,['2021-02-13'],什么是打动人的好故事？贾玲做了一个很好的示范，故事本身永远大于技巧。
大嘤内阁秘书,5,83,['2021-02-15'],电影结束之后，我妈从我手心里扣走被我哭湿的纸巾扔进垃圾桶，那一刻我真的特别特别幸福。
Endeavour,5,82,['2021-02-17'],看哪，贾晓玲考上了艺校，打铁娘子队赢得了新的搪瓷杯，王琴靠自己的努力过上了更好的日子，而李焕英，她得到了一次重返青春的机会，真好。这些女孩都有光明的未来，而这也就是中国电影需要更多女性视角的原因。（理性角度来看，这部电影自带的一些争议以及很多稚嫩的处理手法，确实不应该拿到五星。但是揉揉自己哭肿了的眼睛，我确实没办法公正的打分。一颗心都捧出来给观众看了，这不叫技巧性煽情，而叫真诚。）每位演员的表现都让这个剧本变得更加熠熠生辉（包括热评里觉得多余的一些角色的演员），而这部电影也证明了，不用一些带有性别倾向的梗（无贬低之意），也能让人发自内心地笑出来。最后表白结尾的文字：每个母亲，都曾经是少女。而在母亲这个身份之前，请不要忘记她是一个独立的人。
dana..,4,80,['2021-02-13'],不敢相信这是贾玲拍的，前半段令人昏昏欲睡，但在小玲发现李焕英给自己缝动物时剧情开始推向高潮，在这个节点推翻了观众对之前剧情的所有预设，并不是女儿回到过去成就妈妈，而是妈妈为女儿书写最后一封家书。整部电影也是贾玲对母亲的纪念。
CrUsh on him,5,99,['2021-02-15'],贾玲妈妈喜欢幽默的人，所以贾玲……
不是本人,2,85,['2021-02-13'],不至于不至于，逻辑都没有，从电影层面来说问题太多
dōóǒò,5,86,['2021-02-13'],我哭得稀里哗啦，我妈反而平淡地说：“哪个当妈的不是这样”，我觉得那么那么伟大的东西在她看来是最平凡的、是她“应该做的”，认识到这点我哭得更大声。
小九酱,5,101,['2021-02-14'],张小斐真的太适合大荧幕了，作为贾玲的处女作，这部电影完全合格，最后的反转我竟然没猜到，前面三分之二都在笑，后面三分之一整个电影院都是哽咽声。
小染,3,66,['2021-02-13'],不管是亲情题材、穿越题材还是喜剧题材类电影中，这一部都算中规中矩，这个8.2实在是夸张，我很喜欢贾玲，但这和电影本身好不好没有关系，这届豆瓣已经不是我当初看电影前必来做功课的那个豆瓣了
肉饼,5,79,['2021-02-16'],一开头我就想哭怎么回事……
芦哲峰,3,33,['2021-02-12'],年度催泪大品，笑点哭点都很密集，实在太煽了。
钓磷虾的,5,88,['2021-02-16'],很好笑，笑点完全不尴尬，结尾虐死我了
木鱼菌,2,89,['2021-02-12'],现在国内电影圈真的是什么阿猫啊狗都能当导演
盐煮橙子,4,84,['2021-02-12'],"    看过小品版李焕英的朋友都知道，这是一部女儿穿越到80年代和自己妈妈成为朋友的温情故事。改编成电影后，女儿与少女时期妈妈相处的情节更添丰富、细腻和搞笑，片尾新增的小反转（女儿发现不只是自己穿越回来）更是令人泪目。很多质朴的台词尽管早就看过，听到英子说“我的女儿，我只想她健康快乐就好”还是又掉下了眼泪。
    打我们有记忆起，妈妈就是个中年妇女的样子，希望各位父母子女都能来看看这部片子，想起自己的妈妈曾经也是个花季少女。p.s.提醒大家一定要重视片中的小狗元素，贾晓玲的白T恤和英子给玲破洞裤补上的小狗花纹。"
虚杜,4,70,['2021-02-15'],《李焕英》和春节档的其他大片一对比，验证了一个道理——会讲故事，一份亲情和孝心就可以卖四十亿;不会讲故事，再多的钱做特效、堆明星、搞大场面都是给人做陪衬的笑柄。
顿河,4,49,['2021-02-14'],在赢得大众上，质朴的情感永远是第一位的，创作者尊重自己才能赢得观众，赢的多少就看你与多少人契合。从电影层面，于己不满足价值观上的单一和情绪的过于满溢，但谁受得了母亲拿票又下车。还要夸的一点是演员表演好，张小斐好，大家都从小品出发，但离电影还是挺近的。陈赫沈腾特别适合九十年代复古风。
Ftjltbys,5,86,['2021-02-15'],我愿称之为今年春节档最强
今天要微笑,5,88,['2021-02-14'],小兔子跟大兔子说我爱你从这里到月球那么长，大兔子等小兔子睡着了说，我爱你从这里到月球再折返回来。
keep L,5,95,['2021-02-16'],贾玲一战封神
152****5540,2,56,['2021-02-13'],穿越实在烂大街了，再加什么花样也是烂大街；非要搞喜剧最后是悲剧那套，那干脆拍个正正经经的电影多好，喜剧元素剃掉不完了；演员实在太熟，跳脱不了以往的印象；剧情有的地方过于尴尬... ...整个片子就像一个个小品合起来的冰糖葫芦，但最后几个放的都是苦瓜。另外，平心而论，冲着前期的笑料，片子可以勉强给及格。但是，这个片子放春节档就离谱！！贾玲最后几分钟就不停在哭，还要勾引你也跟着哭，大年初一的，看这玩意儿图的啥？像我这种母亲已经过世的更看不了这个，气
豆友210025711,5,87,['2021-02-15'],很喜欢。特别是妈妈刚回去，看见女儿摔下的瞬间，第一反应是扑过去，呼唤“我宝”。无论孩子多大，在父母心中还是当初那个小家伙。
晚不安,4,49,['2021-02-12'],口罩哭湿了，今年春节档最出人意料的黑马。贾玲的异军突起在商业逻辑之中，但她没有滥用这次表达资源，以女性视角入局之后，终于扭转常年被开心麻花以刻板印象垄断的喜剧电影市场，足以和大鹏一道让所有专业导演自惭形秽。当叙事回避了《回到未来》的穿越铁律，甚至完全背反了它的故事核时，《李焕英》就放弃了科幻的规律，拥抱情感的浪潮。当徐峥在《囧妈》里只肯用一点笔墨去理解母亲，贾玲却利用《夏洛特烦恼》的机会来让母亲高兴。当她诚挚地剖开内心最隐秘和柔软的地方，释放出的力量丝毫不输于《妈妈和七天的时间》，只不过是两种抵达的路径——克制并非唯一的美德，我们反而要思考：是什么让一个喜剧人在镜头面前近乎宣泄地展览自己的眼泪？电影的悲剧内核是毋庸置疑的，借助结尾的巨大反转，它让自己摆脱了消费陷阱，实现了对母亲的顶礼与奉献。
SleepWalker,3,45,['2021-02-13'],也就还行，能看，作为喜剧是合格的，理解评分为啥这么高，大众的情感软肋并不难抓，精准投喂的最优结果。除了最后视角转换后的催泪反转之外，剧作真没什么出彩之处，这些年什么夏洛特烦恼什么乘风破浪已经把此类题材能拍的都拍完了，原地打转可不是国产电影前进的正确方式。
HH,4,70,['2021-02-15'],电影的前90%我都以为是女儿穿越回去改变妈妈命运的故事，结果最后10%突然发现可能这只是一个母亲弥留之际创造出来安慰女儿的梦
王写写,2,36,['2021-02-15'],大失望，甚至不如《乘风破浪》！能把沈腾拍这么无聊的人还真少见。穿越喜剧本质上是时代和身份的错位，引发不同语境的碰撞和误解，从而制造幽默，最后再走向种种动人时刻。这个基本逻辑因节奏和时代元素老套的表达，在片中无数次断裂。继歌厅KTV后，女排、爆米花机成为新的怀旧标签被滥用，这两年已经看吐了。电视、球赛、影院、划船、演出等几乎每场戏的笑点设计都很平庸，又被拙劣的视听浪费了，以至最后的煽情完全无法达到扭转情绪击中心灵的效果。结尾转折可能是最巧思的部分，但显然没精彩到让人忍受前期漫长的无聊。我曾说过小品电影也会是种不错的路径，但影像小品可就过分了。本片有太多舞台小品的痕迹，不仅是因为从小品改编，也是因为导演跳不出小品思路。但艺术家的责任之一确是汲取自我生活的养分和疼痛并表达给世人，仅有此点值得肯定。
你是哪块小饼干,4,55,['2021-02-16'],如果你会写作或者拍电影，你就能用自己的方式去铭记不想失去的一切。
🍚,5,71,['2021-02-14'],"不止这个分数，有笑有泪。确实也有不足的地方 但是我觉得8.5分完全配得上，但这种电影有一部算一部，确实很不错，推荐大家去看看，对国产电影少一点偏见和挑剔"
Bi8Bo,5,192,['2021-02-12'],不止一次想过我妈年轻时候是什么样，看到张小斐想可能我妈也是这样吧，大厂里的飒爽女工，性格跟训我的时候声音一样，都是脆生生的
美凌格,1,91,['2021-02-12'],电影前面搞笑挺好，贾玲沈腾在一起不说话都有有意思，但后面煽情我感觉有点尬，很明显你知道电影这块到了要哭的时候。也是我年岁大了，对煽情无感了（改分，wb被粉丝教育看不懂电影，电影拍出来是给人看的吧，用得着你来教我？我就不吃这种悲剧，逼人流泪就是好片？搞笑呢吧）
ym1234567890,5,173,['2021-02-12'],2021看的第一场电影首映，好棒的作品！身边的小丫头们哭的稀里哗啦的。有的都抽抽了。
廖璆,5,57,['2021-02-16'],这部电影对观众最大的意义就是反思自身，朋友之间聊天，我们达成一个共识：不带妈妈去看。原因很简单：怕妈妈会想起她的妈妈，大过年的，不想惹哭她们。没有了妈妈的妈妈，需要女儿来疼。而还有妈妈的我们，从这部电影中学会了珍惜，我很爱很爱我的妈妈，尽管我知道我无法像她那般爱我，但我会尽力让她过好日子。
敖厂长,2,72,['2021-02-15'],过誉了真的。。。大概就是贾玲小品集锦+王牌对王牌煽情套路。
思郁,4,6,['2021-02-16'],没有感觉特别好，如果撇除十几分钟的泪点，其他部分都是很平庸的电影。这部电影最大的特质是真诚，还有最后打在字幕上的“从我有记忆起，妈妈就是中年妇女的样子”，这句话太动人了，太发人深省了。
ping,5,17,['2021-02-15'],诚意很足的一部影片 情节基本都能圆回来 80年代的质感也做到了 四星没问题 为贾玲加多一星
阿怪,4,27,['2021-02-12'],其实看得出贾玲拍得很克制，没有用自带哭点的bgm《依兰爱情故事》，甚至好多感动的地方都没有用太浓重的背景音乐煽情，最后的反转也在原小品基础上进行了升华和改编，但还是太好哭了。
汽车大师,4,7,['2021-02-12'],从《回到未来》到《土拨鼠日》？如果真有这意思的话，那就相当meta了，用电影把逝去亲人的美好时光循环放映
声希。,5,21,['2021-02-16'],处女座真的很不错，焕英说我要是有女儿就应该健康快乐真的太好哭了，还有就是最后晓玲发现原来焕英知道一切，这个设定简直太棒了
的云,2,20,['2021-02-14'],平凡的作品撑不起伟大的主题
豆腐小姐,5,7,['2021-02-15'],看完再回味英子的视角，眼泪更是哗啦啦。
绿绿葵,3,16,['2021-02-16'],个人觉得8分多真的高了，7分的样子吧。感情很真挚，因为是导演根据自身经历拍的，发自肺腑。但叙事手法还是明显的稚嫩，小品痕迹明显，结尾的反转甚至让我觉得有点别扭。今年春节档，让我更加觉得，好哭快要成为一部电影好坏的最高评判标准了。哎。
今天小熊不吃糖,4,21,['2021-02-12'],比春晚好看，真情实感足以弥补结构上的不足，肉眼可见的满满诚意
紫苏バジル,4,4,['2021-02-15'],影评大多是从孩子的角度做的评价，我说说当妈之后的感受吧。那天我刨腹产，我和孩子都是死里逃生。因为活下来了，所以直到今天去回想，都好像电视剧里的情节，没有实感。只在每次见到一个新的医生或者护士，被很多遍地说，“你们真幸运啊，我见过好多同种状况下的孩子或妈妈就那样没了”的时候，才意识到自己真的是经历了很不得了的事情。可是你问我若重来一次，会放弃这个孩子吗？不会。也没什么理由，就是本能。而且真的是，不需要孩子出人头地，只要健康快乐就行了，因为健康快乐并不是件容易的事，有时是需要很大运气和努力的。而至于我的母亲呢，和贾玲一样，我能想到最好的回报也是，下辈子让她做我的女儿，让我好好爱她。其他的回报真的都太微不足道了。
油漆未干,4,3,['2021-02-15'],好笑又好哭，贾玲太棒了
堤,4,7,['2021-02-13'],妈坐在旁边，不敢哭出声。
ldh19,4,17,['2021-02-13'],套路都懂，情节也猜到了，但是对于亲情就是毫无抵抗力
蒸鱼爱装13,4,16,['2021-02-15'],是我太敏感还是什么…我竟然解读出了父亲角色缺失…片子是感人的…只是这个转折有点快了…冷特的角色…甚至连工具人都没算上啊…玲儿加油！
不让你独行,5,28,['2021-02-12'],大年初一，早上9点50，一个人，影片结束飞奔出了影院，生怕让人看到我哭红的双眼！ps：全程笑了100多次，哭了十分钟，谢谢贾玲！
突突,3,11,['2021-02-12'],贾玲猛然知道真相的那一刻，那个镜头，那火光电石的瞬间，那记忆不断回溯的画面，简直就是韩国电影《开心鬼家族》的翻版。
钟子默,2,9,['2021-02-14'],还有能说道的地方在于它向我们展示了在无数催泪作品中都存在的关于“爱”的淫荡结构（催泪的原因）——作为窥视者的全能终究在其发生阶段就暴露（包裹）于母系他者的觉察之下，导致这种全能感的回溯性丧失和主体的回溯性被觉察，它召回了我们自身的某种“崇高（排泄物）”，我们把自身的脏东西献给了积极配合的“神”。就像中学语文课本里的那句箴言：“天下最幸福的事情就是不知道自己偷偷做的好事，早被人看在眼里！”这也就是为什么这部片子成功利用母亲超我向大众传递了新保守主义的价值信念。如果说改革开放以来，现代化making的原子主体迫切寻求某种倚靠，那么回归“始发纽带”便成了这样一种淫荡增补。我们都想在唤回一个“家庭”中的主人，在物质时空上指向改革开放初期的无穷可能性；在伦理上指向包容/吞没我的母亲，对前俄狄浦斯的倒错
伊谢尔伦的风,4,8,['2021-02-12'],贾玲演高中生好可爱啊，沈腾演的官二代也挺可爱的，是那种有冲突但没有坏人的温情喜剧。主线看哭。
Violet何舒,4,5,['2021-02-13'],结尾处理不错，相信影院很多人和我一样默默流泪了…
明安,4,10,['2021-02-15'],赢在真诚
小铃铛,5,62,['2021-02-15'],因为足够真诚，所以那些瑕疵变得微不足道。眼泪莫名的多，直到后排一个女生发出很大声的抽泣，才松了一口气：原来我还不是哭的最夸张的。
URDAY,5,79,['2021-02-12'],下辈子 我当妈 你当女儿
战斗天使阿西吧,5,76,['2021-02-15'],有时候，真诚就够了。
murmur,4,38,['2021-02-15'],朴素真诚，李焕英像曾经的春晚，唐探三大概是这两年的春晚（疯狂拉踩！）
棉棒质检员,1,77,['2021-02-14'],太刻意了，结构方面甚至可以说还是个小品
Clucy,5,60,['2021-02-15'],"《蝴蝶效应》中男主回到过去为了让爱的女孩和母亲生活得更好，尝试了各种方法，最后决定将自己扼死在胎中，不让自己给她们带来痛苦。《李焕英》里晓玲为了让母亲能像琴姨一样有优秀的丈夫和女儿，以及优越的生活，撮合英子和厂长儿子。但英子说“其实我真的很幸福，你为什么总是不相信” 。
看完回来看到一个帖子“如果你能回到过去和你妈妈成为闺蜜，你会劝你妈妈远离你爸爸不要嫁给他吗？”几乎80%的答案都是“会”。我想，对于我而言，我也会。如果能让妈妈嫁给更好的人，我也愿意选择没有出生。
全片最泪目的点是英子看见从天而降的晓玲，她本能性地冲过去接她，喊着“我宝”，听见这两个字我眼泪啪一下就滚下来了。
"
第五公民,4,37,['2021-02-15'],能把自己的心掏出来给别人看，有时候是一件幸事
浪味儿仙女丶,1,58,['2021-02-12'],真的是为恰烂钱 赶紧大年初一上映
桔子汽水,5,69,['2021-02-14'],平心而论，这部片子有的地方像小品，有的地方衔接有问题，有的地方处理得太简单，但是，这些都掩盖不住这部电影的真诚与真心，真是熠熠生辉，灼人眼睛，让人反复落泪。尤其是电影后半部分的那一处反转，反转得非常高级，熨平了前面不顺畅的一切。
肖恩恩恩恩肖,5,32,['2021-02-14'],有点粗糙，但太过真挚。放在精致的春节档里显得凝练质朴，洗尽铅华。看完在电影院哭抽了，没有带纸，只好出来之后用口罩擤鼻涕。感受到贾玲的母亲是一个特别特别美好的女性，希望她此生的遗憾能少一点。散场后把提前回去的高铁票退了，决定在家多呆两天。。
冲绳流浪猫,5,69,['2021-02-14'],甩唐人3好几条街。
半夏rose,5,51,['2021-02-17'],觉得稀里哗啦，男朋友在一边无动于衷，好吧，这是拍给女儿和妈妈看的电影。
